,nr,file,pid,mom,eta_bin,eta,phi,aero_thetac_hist_entries,aero_thetac_fit_mean,aero_thetac_fit_sigma,aero_thetac_res_hist_entries,aero_thetac_res_fit_mean,aero_thetac_res_fit_sigma,gas_thetac_hist_entries,gas_thetac_fit_mean,gas_thetac_fit_sigma,gas_thetac_res_hist_entries,gas_thetac_res_fit_mean,gas_thetac_res_fit_sigma,SPEaero_thetac_hist_entries,SPEaero_thetac_hist_mean,SPEaero_thetac_fit_mean,SPEaero_thetac_fit_sigma,SPEaero_thetac_res_hist_entries,SPEaero_thetac_res_hist_mean,SPEaero_thetac_res_fit_mean,SPEaero_thetac_res_fit_sigma,SPEgas_thetac_hist_entries,SPEgas_thetac_hist_mean,SPEgas_thetac_fit_mean,SPEgas_thetac_fit_sigma,SPEgas_thetac_res_hist_entries,SPEgas_thetac_res_hist_mean,SPEgas_thetac_res_fit_mean,SPEgas_thetac_res_fit_sigma
189,189,ana_321_25_20_6.root,321,25,20,3.5,6,194,223.2392432319428,0.6505822055666355,194,-1.522680159,0.6440295642507005,193,33.72571087007346,0.4870654450591102,194,-1.522680158,0.6440295634027299,1815,223.2814876033058,223.08244787502238,2.0252208645285585,1815,-1.470743802,-1.678066079,1.9574728514806803,2029,33.82212912764909,33.66773304154346,0.8757421667517937,1811,-1.474802135,-1.678302982,1.958055654534905
430,430,ana_321_25_20_7.root,321,25,20,3.5,7,193,223.38013339554183,0.7176709868650322,193,-1.375153436,0.7103870388086917,189,33.80483087126341,0.42240039996171785,193,-1.375153436,0.7103870381797597,1790,223.30983240223463,223.16090161208328,2.008864919,1790,-1.442681564,-1.599015139,1.968262600285569,1892,33.84281183932347,33.759801110133935,1.2406006296786454,1780,-1.421573034,-1.59911651,1.9684197424305445
198,198,ana_321_35_5_0.root,321,35,5,2,0,200,223.72186940029454,0.4802396095631412,200,-1.447683475,0.49078822412881523,197,36.59267854493961,0.5095077989304114,200,-1.447683475,0.49078822412881523,2783,223.84840100610856,223.59010196391858,1.9557110865104355,2783,-1.322529644,-1.581189114,1.9403671597267649,2536,36.588091482649844,36.53381176755088,1.3732032770957492,2767,-1.287146127,-1.580433797,1.938762353199503
355,355,ana_321_35_5_1.root,321,35,5,2,1,197,223.68476600575212,0.6180830459873148,197,-1.491487634,0.6074438666253802,194,36.476582792494135,0.5656609314093692,197,-1.491487634,0.6074438666253802,2565,223.73867446393766,223.47998285687265,2.025833514784472,2565,-1.435607537,-1.695753088,2.020923962486166,2926,36.458168147641835,36.36375918941816,2.243393831644516,2561,-1.426500065,-1.696054576,2.0220133068296433
563,563,ana_321_35_5_2.root,321,35,5,2,2,198,223.67826124325723,0.5567503895400688,198,-1.478402634,0.5751164279732746,191,36.572820004942365,0.7194951215041121,198,-1.478402634,0.5751164279732746,2707,223.78843738455856,223.59491232534117,1.8326532312028287,2707,-1.382021918,-1.565238767,1.9499760605797238,2416,36.61332781456954,36.63930401158651,2.453551216678815,2698,-1.36204596,-1.564976156,1.9494400377444014
497,497,ana_321_35_5_3.root,321,35,5,2,3,200,223.62978797059702,0.5019090871030194,200,-1.542347157,0.5108240841599937,194,36.505530105222434,0.55768888,200,-1.542347157,0.510824084,2555,223.7222309197652,223.5155513030794,1.7659079064675387,2555,-1.449889106,-1.651291933,1.8413395651273645,2739,36.520153340635275,36.27956281503596,1.906367100099506,2546,-1.427703587,-1.651085449,1.8408888998742836
459,459,ana_321_35_5_4.root,321,35,5,2,4,200,223.70198387327508,0.5745352718042139,200,-1.477919445,0.5852785035187543,198,36.53274986814416,0.5040159553209591,200,-1.477919445,0.5852785035187543,2694,223.74558277654046,223.57736249019757,1.9550958045478588,2694,-1.426924029,-1.593274038,1.9539295946846305,2455,36.55686354378819,36.45725256544139,1.5171537635381283,2681,-1.392987691,-1.593246046,1.9538560990321145
146,146,ana_321_35_5_5.root,321,35,5,2,5,201,223.58234275383657,0.5541132156537971,201,-1.575415465,0.556514361,192,36.37542353104287,0.58987722,201,-1.575415465,0.5565143604438627,2617,223.5753534581582,223.3904679417735,1.836956884675342,2617,-1.594522991,-1.780153529,1.8402100270155783,2719,36.42239794041927,36.324371744573426,2.2254812666856827,2584,-1.506914345,-1.779823998,1.8392808426613383
168,168,ana_321_35_5_6.root,321,35,5,2,6,201,223.61471962638822,0.5474661544934024,201,-1.553978738,0.5298573837052512,196,36.62022284,0.7478202877140107,201,-1.553978738,0.5298573837052512,2775,223.73920720720722,223.50558615841155,2.011266733930049,2775,-1.432864865,-1.67025797,2.0088293785276248,2497,36.62559070885062,36.66494509672756,2.5537489816617334,2768,-1.41743738,-1.670394349,2.009288748680055
250,250,ana_321_35_5_7.root,321,35,5,2,7,198,223.6071920683617,0.5404596699955915,198,-1.577915945,0.5400668052528135,197,36.43870096633261,0.6628854309333474,198,-1.577915945,0.5400668052528135,2615,223.72355640535378,223.47229742526096,1.9231280557702264,2615,-1.448642447,-1.695829878,1.9472923944265632,2807,36.442999643747775,36.26975744976843,1.8528341922127167,2602,-1.41829362,-1.695286297,1.9461080383997575
308,308,ana_321_35_10_0.root,321,35,10,2.5,0,201,223.67462280958156,0.3985957664711597,201,-1.504454023,0.4148925581146435,199,36.33890051682629,0.3305176600898108,201,-1.504454023,0.41489255802288794,2381,223.58668626627463,223.51509622628504,1.7665945641207197,2381,-1.58849223,-1.669105874,1.6887777241938835,2520,36.36238095238096,36.437401031420364,1.0793462501975224,2368,-1.55106982,-1.669031769,1.6886085830607938
310,310,ana_321_35_10_1.root,321,35,10,2.5,1,199,223.69167829238654,0.5273282438343873,199,-1.498133731,0.5532227869023133,198,36.35221805082355,0.34055481252175646,199,-1.498133731,0.5532227869023133,2180,223.71862385321103,223.5533748458876,1.6062919073224236,2180,-1.449847095,-1.612392593,1.601873852502699,2521,36.3401428,36.21930118178575,1.0305768982689303,2180,-1.449847095,-1.612402627,1.601896567371675
170,170,ana_321_35_10_2.root,321,35,10,2.5,2,197,223.6078161545445,0.5550144868579239,197,-1.576336785,0.5726221270574573,196,36.53748979708611,0.3144182895592372,197,-1.576336784,0.5726221265228679,1671,223.6672052663076,223.49663092314526,1.880366105247276,1671,-1.500937562,-1.67095749,1.8824370300695517,2424,36.51344884488449,36.481644685980996,0.8810851445439419,1671,-1.500937562,-1.671249603,1.8824370300695517
316,316,ana_321_35_10_3.root,321,35,10,2.5,3,200,223.71578577949126,0.5389290318090308,200,-1.473997643,0.5402649074163212,199,36.24580740425205,0.36473908688134965,200,-1.473997643,0.5402649074163212,2109,223.6856804172594,223.6136705269531,1.9102587393431698,2109,-1.488446341,-1.559080866,1.9100757174062726,2333,36.27308187,36.511221607089965,0.515880002,2104,-1.471229404,-1.560839801,1.8788699785949372
81,81,ana_321_35_10_4.root,321,35,10,2.5,4,199,223.63981313222519,0.48508366324126423,199,-1.539534335,0.4781265654470536,197,36.34040570944675,0.36199577318618703,199,-1.539534335,0.4781265654470536,2399,223.65839933305543,223.54210310896468,1.7966538595550778,2399,-1.516381826,-1.635663035,1.7969229890633467,2411,36.343550394027375,36.42502131352519,1.0552696108002977,2399,-1.516381826,-1.635775171,1.7969229890633467
186,186,ana_321_35_10_5.root,321,35,10,2.5,5,201,223.7267586295072,0.5873814634077664,201,-1.435738241,0.5887944474321211,201,36.3622683,0.3374751132002705,201,-1.435738241,0.5887944481271435,2260,223.71955752212386,223.57998846808135,1.636787041921001,2260,-1.451976401,-1.603819095,1.5499363060465827,2488,36.36889067524116,36.317793601153916,1.139348788940377,2252,-1.434399053,-1.603808139,1.5498983865695093
59,59,ana_321_35_10_6.root,321,35,10,2.5,6,198,223.59618243917973,0.6413229539811907,198,-1.570651502,0.6401225572360943,198,36.559786965870295,0.34963917396446775,198,-1.570651502,0.6401225572360943,1680,223.6354761904762,223.45409350686842,1.8659610607566661,1680,-1.535952381,-1.719172962,1.883368059,2478,36.55318805488297,36.44707547136174,0.9019089080749844,1674,-1.522500996,-1.719172887,1.8833546491808548
86,86,ana_321_35_10_7.root,321,35,10,2.5,7,202,223.60745454422707,0.5543460298040297,202,-1.583840381,0.5520173231045216,201,36.23792526485139,0.31082102545044965,202,-1.583840382,0.5520173229548573,2227,223.6227660529861,223.4866561161518,1.8786860154824343,2227,-1.54866038,-1.685672622,1.8814319489805416,2354,36.255225148683095,36.46905544972099,0.5957929189509293,2221,-1.52769023,-1.687815682,1.8631042132460733
388,388,ana_321_35_15_0.root,321,35,15,3,0,197,223.6340575,0.6205976533489033,197,-1.540435529,0.6166510892193432,199,36.503051548358506,0.30546600477734853,197,-1.540435529,0.6166510884237193,2005,223.70428927680797,223.5392207506488,1.9029031240360865,2005,-1.465502909,-1.637711605,1.818522555405111,2034,36.52999016715831,36.545879503462395,1.068016986008294,1995,-1.434085213,-1.637400766,1.8179064773931106
553,553,ana_321_35_15_1.root,321,35,15,3,1,197,223.68501109904423,0.5702574007952461,197,-1.490345466,0.5737350669141794,197,36.31528476048319,0.38859602703512564,197,-1.490345466,0.5737350669141794,2185,223.73652173913044,223.57918184368154,1.9439189440352391,2185,-1.435453852,-1.603955533,1.8206831388529403,2271,36.40726552179657,36.49986890795108,0.9343413605050552,2177,-1.411024345,-1.60387224,1.8204762883656789
96,96,ana_321_35_15_2.root,321,35,15,3,2,198,223.76071167053112,0.6053110296055844,198,-1.440235181,0.5979350153716221,198,36.31972349,0.33340727578443796,198,-1.440235181,0.5979350159103936,2230,223.69677130044846,223.54547560500237,1.8380716465867053,2230,-1.475575486,-1.626980673,1.8782863635525007,2438,36.303609515996726,36.191126905520775,0.4461919248972534,2215,-1.434251317,-1.626912486,1.8780887692557944
60,60,ana_321_35_15_3.root,321,35,15,3,3,199,223.68622561442513,0.5301191858937037,199,-1.480110547,0.5319596785182295,198,36.36214619,0.33201894418257133,199,-1.480110547,0.5319596785182295,2194,223.69735642661806,223.5526323481349,1.928912657846854,2194,-1.471589183,-1.61657887,1.9008541252156308,2454,36.37530562347189,36.418854371290664,1.2069745426374001,2192,-1.466119221,-1.616717741,1.9011620166087628
419,419,ana_321_35_15_4.root,321,35,15,3,4,198,223.63231105756677,0.5959855992250159,198,-1.53156993,0.5983125518254381,195,36.46463282479149,0.38347707634228395,198,-1.53156993,0.598312552,1921,223.67501301405522,223.5117029717506,1.8975946735478253,1921,-1.496755162,-1.671357458,1.8208823221170927,2078,36.49942252165544,36.500385521283775,1.0226999729665316,1921,-1.496755162,-1.67153206,1.8212058807173737
515,515,ana_321_35_15_5.root,321,35,15,3,5,199,223.7152039662231,0.6229669707600491,199,-1.451847911,0.6064362734147921,199,36.33500600956871,0.34470070470550596,199,-1.451847911,0.6064362731141052,2211,223.73808231569424,223.51345153514032,1.8668724998257131,2211,-1.435639982,-1.654517122,1.8977694066299653,2305,36.39327548806941,36.554605591348654,0.9741031443852717,2208,-1.427173913,-1.654630935,1.8980563326827706
223,223,ana_321_35_15_6.root,321,35,15,3,6,200,223.7797437986092,0.5311009344751435,200,-1.408963447,0.49407292861576135,200,36.33003298961472,0.2895936602404925,200,-1.408963447,0.4940729282566712,2241,223.82289156626507,223.6298561825419,1.7944564904698468,2241,-1.347761416,-1.531080709,1.8509236246645435,2566,36.373187840997666,36.196976482084594,0.5421656980700021,2241,-1.347761416,-1.531201441,1.8512084654867744
241,241,ana_321_35_15_7.root,321,35,15,3,7,198,223.6736593677514,0.5364412823466376,198,-1.488505472,0.5582016809337311,195,36.31160459594029,0.4018743058744531,198,-1.488505472,0.5582016809337311,2220,223.72630630630633,223.53473848966382,1.8909761431237055,2220,-1.444444444,-1.64388477,1.8572143172952666,2392,36.32667224080267,36.421021213938985,1.1582384053696466,2214,-1.433122553,-1.643905883,1.8572624370275996
137,137,ana_321_35_20_0.root,321,35,20,3.5,0,200,223.70946871940845,0.6414701691178459,200,-1.45548201,0.6572646562391705,199,36.441924840768365,0.5777807077644368,200,-1.45548201,0.6572646562391705,1952,223.6971311,223.5709549940689,1.9344310924067536,1952,-1.47397541,-1.611727141,1.8331983069721984,1921,36.49562727745966,36.52333696514117,1.2101245797562288,1949,-1.463759193,-1.611818913,1.8333996462956224
341,341,ana_321_35_20_1.root,321,35,20,3.5,1,199,223.6752854550965,0.6802706494578357,199,-1.50688469,0.6786504992030372,199,36.53233983291999,0.43542113904302876,199,-1.50688469,0.6786504991127593,1873,223.66230646022424,223.4501888292529,1.9006580137181706,1873,-1.507065314,-1.709136985,1.9793579773950798,2266,36.51994704324801,36.57027389,0.9748574069873087,1870,-1.497040998,-1.709513175,1.9802335567914056
502,502,ana_321_35_20_2.root,321,35,20,3.5,2,195,223.8043185998549,0.5871199779452922,195,-1.357101247,0.5719991444578304,195,36.47702106,0.3963518686242674,195,-1.357101247,0.5719991444578304,1763,223.78996029495184,223.50246587713974,1.5555004722578998,1763,-1.383361694,-1.631066074,1.6767076239972005,2332,36.48876500857633,36.41404775491343,1.2172092556355742,1759,-1.369149138,-1.63103345,1.6765747582158201
164,164,ana_321_35_20_3.root,321,35,20,3.5,3,196,223.64435764513243,0.6099910031072845,196,-1.531733524,0.6239188657917514,197,36.568607038315605,0.3814677787893644,196,-1.531733524,0.6239188659461733,1783,223.7217610768368,223.49962460730632,1.710721541056967,1783,-1.447934193,-1.655850947,1.8046604400936945,2305,36.58121475,36.50054969803446,0.988688426,1783,-1.447934193,-1.655973136,1.8049597041540943
320,320,ana_321_35_20_4.root,321,35,20,3.5,4,196,223.62841479260067,0.658491454,196,-1.527513151,0.6555038644457967,196,36.349960372221275,0.5959508428286497,196,-1.527513151,0.6555038644457969,1848,223.68820346320348,223.50887302416965,2.0843914415354994,1848,-1.481313131,-1.666876574,2.0327280397068495,1874,36.42155816435432,36.599787021665506,1.1873761001625591,1845,-1.469376694,-1.667635173,2.0344445746603173
522,522,ana_321_35_20_5.root,321,35,20,3.5,5,197,223.77024031062373,0.5499075074346977,197,-1.394554891,0.5551285585268096,197,36.47162511535005,0.38486578273571354,196,-1.39455488,0.5551285302415311,1814,223.7717750826902,223.53581944189992,1.6789273049656392,1814,-1.399632488,-1.600423092,1.891148471577538,2196,36.51857923497268,36.57870588404699,0.9682651679405982,1812,-1.3933039,-1.600437743,1.8912091429941371
246,246,ana_321_35_20_6.root,321,35,20,3.5,6,194,223.74306796550673,0.5578479460359898,194,-1.434318269,0.5663653848551929,192,36.51070398549056,0.3865653583188168,194,-1.434318269,0.5663653848551929,1805,223.83063711911356,223.56249106852792,1.901492110539323,1805,-1.339575254,-1.608123151,1.9129200440010659,2372,36.48490725126475,36.44228365784285,1.2118984795062306,1803,-1.332482899,-1.608260499,1.9132753466096137
196,196,ana_321_35_20_7.root,321,35,20,3.5,7,193,223.79331968656868,0.6849224908476034,193,-1.374744845,0.6703765970255839,193,36.56305551840261,0.42963606306534075,193,-1.374744846,0.6703765970174944,1808,223.80154867256638,223.6842074291171,1.8742073584780985,1808,-1.368952802,-1.495249485,1.7987535023257497,2243,36.56036558181008,36.46434690743035,1.1527160906512064,1806,-1.362126246,-1.495254581,1.7987585612792447
187,187,ana_321_45_5_0.root,321,45,5,2,0,201,223.8724558472112,0.5544335191528201,201,-1.483523155,0.5374004268119404,201,37.66334475032286,0.3767911789631183,201,-1.483523155,0.5374004268119404,2731,223.90139143170998,223.65685704927617,1.847374312,2731,-1.441547663,-1.678530707,1.9067604370951252,2580,37.661162790697674,37.715826037823874,1.3109687195885913,2704,-1.372140039,-1.678223807,1.9059259795050767
348,348,ana_321_45_5_1.root,321,45,5,2,1,200,223.71787768934868,0.4851552019127092,200,-1.628327016,0.500612458,198,37.58617302556123,0.6016368028827996,200,-1.628327016,0.500612458,2600,223.8326923076923,223.6010167297839,1.8745570743401618,2600,-1.51,-1.742736494,1.7991950225588207,3069,37.591169762137504,37.61759703513349,2.0934883361934333,2598,-1.505671029,-1.742760223,1.799266921745314
210,210,ana_321_45_5_2.root,321,45,5,2,2,199,223.83624304488598,0.5516642455043126,199,-1.494567171,0.5461722448487817,195,37.770265792952536,0.6418845466800295,199,-1.494567171,0.5461722448487817,2761,223.99793553060488,223.72117148653135,1.600226637,2761,-1.346058191,-1.620035248,1.6749388052230276,2834,37.809809456598444,37.69433975745443,2.5200805624722133,2761,-1.346058191,-1.620062361,1.6750009828501848
209,209,ana_321_45_5_3.root,321,45,5,2,3,202,223.8211009042954,0.49972752031159867,202,-1.518623935,0.4959527499647592,200,37.56184278311563,0.6052179496272887,202,-1.518623934,0.49595274961942715,2588,224.01723338485317,223.71763118584587,1.9450494910479565,2588,-1.327511592,-1.632346298,1.8929858790614822,3065,37.681011419249586,37.464049395480636,2.4904830291117066,2584,-1.323581011,-1.632482323,1.8933339798698767
531,531,ana_321_45_5_4.root,321,45,5,2,4,200,223.82632527158523,0.5067184212697305,200,-1.51428899,0.4917623375849712,200,37.62342681558458,0.479159067,200,-1.51428899,0.4917623375849712,2776,223.9148414985591,223.6701782377094,1.9931447905790904,2776,-1.428482229,-1.673321746,1.9888400395219104,2612,37.66960183767228,37.64703231,1.478790977837032,2772,-1.417075517,-1.673843726,1.9906124896142368
378,378,ana_321_45_5_5.root,321,45,5,2,5,204,223.81330695556636,0.5193077507889781,204,-1.52271051,0.5355421557113181,202,37.56943148454393,0.6703382543523008,204,-1.52271051,0.5355421557113181,2648,223.90853474320244,223.67291975332694,1.8648582628408839,2648,-1.43388721,-1.672335762,1.8405052393837102,3167,37.632365014209036,37.512311647185456,2.1339691088128356,2645,-1.426817895,-1.67242532,1.8406892513569375
547,547,ana_321_45_5_6.root,321,45,5,2,6,197,223.82205007151163,0.5107097244350081,197,-1.520414124,0.5474121407545274,195,37.802849910536224,0.6811494135002103,197,-1.520414124,0.5474121407545274,2673,223.9934530490086,223.67055312226594,1.7978694651783256,2673,-1.352063848,-1.67053752,1.8156144505289882,2795,37.91552772808587,37.80266751292372,2.453461440099483,2673,-1.352063848,-1.670678689,1.8159554573056604
80,80,ana_321_45_5_7.root,321,45,5,2,7,200,223.8108674182636,0.5476140379962617,200,-1.543955218,0.5430448614903529,198,37.46132531048783,0.5371522619351006,200,-1.543955218,0.5430448614903529,2580,224.00108527131783,223.63942803851674,1.9290768736200559,2580,-1.340723514,-1.709412066,1.8815010261720013,2838,37.53791402396054,37.38844775332188,2.3796145745923543,2572,-1.319180923,-1.70949883,1.881676351393909
473,473,ana_321_45_10_0.root,321,45,10,2.5,0,201,223.89938177814872,0.5319939336330035,201,-1.454094481,0.5140554519877267,199,37.43389414835735,0.33797338006559985,201,-1.454094481,0.5140554520843841,2483,223.89758356826422,223.70809029839953,1.808074101050302,2483,-1.448221238,-1.632550112,1.8077377395249379,2594,37.472012336160375,37.495378325821726,0.8807341675453616,2482,-1.445930701,-1.63260265,1.807869219317591
188,188,ana_321_45_10_1.root,321,45,10,2.5,1,201,223.86163634917074,0.4827823712146508,201,-1.480900335,0.47633692216322765,200,37.43619421760152,0.3289725342933998,201,-1.480900335,0.4763369224719532,2180,223.8202752293578,223.6325033346279,1.7257262210926296,2180,-1.522874618,-1.760194306,1.389493241068417,2586,37.466047950502706,37.53694155823417,0.8997916711778263,2180,-1.522874618,-1.76019472,1.3894945253305369
253,253,ana_321_45_10_2.root,321,45,10,2.5,2,198,223.69442472682297,0.5056018008119545,198,-1.654144017,0.5150972929095589,197,37.543790123617484,0.32490451677802795,198,-1.654144017,0.5150972929095589,1696,223.7489386792453,223.57074407729627,1.8466022612717141,1696,-1.595597484,-1.772548256,1.8435852607520622,2778,37.53441324694025,37.48297299944642,1.2371562207430513,1696,-1.595597484,-1.772836593,1.8435852607520653
156,156,ana_321_45_10_3.root,321,45,10,2.5,3,199,223.78020935576765,0.5440835119799007,199,-1.55023272,0.5397250055093008,198,37.34947343914305,0.31275648474938683,199,-1.55023272,0.5397250055093008,2178,223.8188246097337,223.61536657098551,1.820247335715025,2178,-1.52335476,-1.727880875,1.8193145768637327,2535,37.381183431952664,37.350673681588724,1.2788456922664049,2176,-1.517463235,-1.729648402,1.809719068614929
245,245,ana_321_45_10_4.root,321,45,10,2.5,4,201,223.82861914533294,0.5477376473703257,201,-1.515317709,0.5506864374430314,201,37.44371602977165,0.3054991081391559,201,-1.515317709,0.5506864374430314,2490,223.81951807228918,223.66743875424254,1.8791621851513582,2490,-1.523105756,-1.684407239,1.8042451835827116,2610,37.42344827586207,37.446518675528175,0.8759477886946785,2482,-1.500671501,-1.68440516,1.804235802586706
329,329,ana_321_45_10_5.root,321,45,10,2.5,5,200,223.78057473443857,0.5753400356708388,200,-1.55841021,0.5601254647484183,198,37.48029208709648,0.3576644929855022,200,-1.55841021,0.5601254647484183,2237,223.7874385337506,223.59060126766653,1.5707198235148723,2237,-1.556876769,-1.741669279,1.643933822087984,2563,37.54260632071791,37.61178304334448,0.8510408858993194,2226,-1.527822701,-1.741648956,1.6438652033219732
282,282,ana_321_45_10_6.root,321,45,10,2.5,6,200,223.73842859610724,0.7509910057237318,200,-1.619946413,0.7384960073841688,198,37.53354116074036,0.29921629670961253,200,-1.619946414,0.7384960075424795,1737,223.7392630972942,223.56686985711832,1.8014103128825283,1737,-1.602417962,-1.776211323,1.8012405748386005,2790,37.543727598566306,37.43117675444005,1.2028117129865799,1734,-1.589696271,-1.776334969,1.8015312268475856
417,417,ana_321_45_10_7.root,321,45,10,2.5,7,197,223.83939089706882,0.5595261681835358,197,-1.49858727,0.5519510426937889,197,37.353703399876274,0.3457463494256238,197,-1.49858727,0.5519510426937889,2155,223.81424593967517,223.70663208479522,1.6223788639760957,2155,-1.525970611,-1.619040354,1.7410176705530644,2482,37.35237711522966,37.363056982707896,1.1502128263707578,2148,-1.50229671,-1.619078707,1.7410835032762269
276,276,ana_321_45_15_0.root,321,45,15,3,0,198,223.8029874066696,0.6469336132112502,198,-1.540081105,0.6244214583159994,199,37.44279865360559,0.30262571343648664,198,-1.540081105,0.6244214583159994,1949,223.90010261672654,223.7534220985571,1.6281707998259236,1949,-1.445903882,-1.594410623,1.6380227807667511,2261,37.477089783281734,37.411284834310415,0.8516113810193442,1946,-1.434532374,-1.594392131,1.6379935459847899
402,402,ana_321_45_15_1.root,321,45,15,3,1,199,223.9837346629541,0.6602535363998283,199,-1.358909828,0.6586148432840565,197,37.37432202005212,0.36035360173136916,199,-1.358909828,0.6586148432840565,2169,224.01599815583222,223.7811778273898,1.7188453466071776,2169,-1.326171815,-1.543206785,1.8498579429333835,2396,37.42996661101837,37.41049946429872,1.0404230577617795,2165,-1.31408776,-1.54318349,1.8497992424257972
570,570,ana_321_45_15_2.root,321,45,15,3,2,200,223.88575530939076,0.598455242,200,-1.447759771,0.597419927,199,37.39895325581896,0.3267157459028708,200,-1.447759771,0.597419927,2325,223.8470107526882,223.63281863275552,1.7490430852177652,2325,-1.493706093,-1.702859841,1.7840776677203747,2650,37.38392452830188,37.428973834765834,1.2606158598936004,2318,-1.479206212,-1.702934617,1.784247261191902
259,259,ana_321_45_15_3.root,321,45,15,3,3,200,223.87075777171506,0.4873178504644886,200,-1.491500926,0.48561223977020196,199,37.41720211895951,0.3674745397855474,200,-1.491500926,0.48561223977020196,2152,223.9385687732342,223.7373667579756,1.8101189829558266,2152,-1.40669145,-1.593534039,1.891044304708965,2673,37.44231200897867,37.298023379014325,1.0289446644128766,2150,-1.398821705,-1.593733527,1.8915283748122846
294,294,ana_321_45_15_4.root,321,45,15,3,4,196,223.8982323851053,0.6570636281301329,196,-1.456468613,0.6595802040913116,196,37.54097177531417,0.3557338879851166,196,-1.456468613,0.6595802040913116,1917,223.87527386541473,223.70617849827056,1.8033778555096085,1917,-1.467257868,-1.637972926,1.8014361939857868,2181,37.53081155433288,37.47778623295193,0.8784481244837082,1917,-1.467257868,-1.638097628,1.8016931226057706
281,281,ana_321_45_15_5.root,321,45,15,3,5,198,223.8703749790315,0.5746149323893093,198,-1.476418395,0.5560969465682855,197,37.39406522865989,0.40688737316612666,198,-1.476418395,0.5560969466964159,2136,223.92284644194757,223.77977022616054,1.804375955,2136,-1.421910112,-1.575971794,1.7065174391624103,2410,37.41883817427386,37.44227151369354,1.0318318755961644,2133,-1.411876856,-1.575973796,1.7065202626798082
313,313,ana_321_45_15_6.root,321,45,15,3,6,200,223.80748281662943,0.5408609952916867,200,-1.523588735,0.5488244312982505,200,37.39477421179559,0.3311882379415919,200,-1.523588735,0.5488244312982505,2271,223.8700572435051,223.74846422201966,1.820537542929201,2271,-1.47115808,-1.603161792,1.769030491786012,2629,37.433891213389124,37.53232891208377,1.2217650697850448,2268,-1.462433862,-1.603188381,1.769087975
290,290,ana_321_45_15_7.root,321,45,15,3,7,199,223.8439420674315,0.5470831004048894,199,-1.492117663,0.5639460159903659,199,37.45762767108147,0.4028448785742493,199,-1.492117663,0.5639460159903659,2221,223.8853219270599,223.59527660344116,1.6316189983941611,2221,-1.456310971,-1.706043352,1.7914251697155261,2634,37.386788154897495,37.28489610261598,0.9054881778203075,2219,-1.449812228,-1.706134141,1.7916737162490304
58,58,ana_321_45_20_0.root,321,45,20,3.5,0,199,223.8391870349914,0.661086046,199,-1.497792536,0.6424894381781955,197,37.28422099820476,0.5871989285436736,199,-1.497792535,0.6424894372286813,1844,223.89859002169197,223.73044935229711,1.965512363410277,1844,-1.443890094,-1.607459253,2.0378928763588746,1975,37.318025316455696,37.45604394100679,1.059262250583808,1839,-1.434656516,-1.60785276,2.038774431061623
571,571,ana_321_45_20_1.root,321,45,20,3.5,1,198,223.81579493702571,0.7071380940583429,198,-1.511437425,0.714136638,198,37.60529219,0.43700888766415197,198,-1.511437426,0.7141366381648269,1800,223.8957777777778,223.67512550102614,1.7706175609180093,1800,-1.445185185,-1.675664127,1.6836328216622913,2339,37.60029927319368,37.548160903914045,1.024364941591293,1800,-1.445185185,-1.675700523,1.6837207753794665
141,141,ana_321_45_20_2.root,321,45,20,3.5,2,198,223.90931948926658,0.6600586259802849,198,-1.440014434,0.6505946933199053,198,37.54789768631047,0.3613767294708054,198,-1.440014434,0.6505946933199053,1832,223.9613537117904,223.76738623563455,1.8619256884694881,1832,-1.383478894,-1.564720801,1.9209758770014156,2576,37.56498447204969,37.44789724730531,1.0107724840859582,1832,-1.383478894,-1.564984446,1.9215803077103253
56,56,ana_321_45_20_3.root,321,45,20,3.5,3,196,223.97549230911918,0.5526838524721286,196,-1.370867237,0.5475163182852552,197,37.57118089721424,0.4007966801579053,196,-1.370867237,0.5475163182852552,1877,223.98662759722964,223.78473239229726,1.8030458328369938,1877,-1.356739478,-1.558385859,1.7866326443412304,2395,37.566471816283915,37.37335603,0.7592265817761789,1876,-1.353375977,-1.558435245,1.7867540029103552
211,211,ana_321_45_20_4.root,321,45,20,3.5,4,197,223.91530359844893,0.7581805822609404,197,-1.443420813,0.742380059,196,37.385485691882145,0.5824368654486891,197,-1.443420813,0.742380059,1884,223.8835456475584,223.67289140035655,1.9598108458488235,1884,-1.459872611,-1.688140983,1.8212596074183982,1965,37.369821882951655,37.48815180138297,1.007734005721601,1878,-1.438054668,-1.688144792,1.821247710127325
257,257,ana_321_45_20_5.root,321,45,20,3.5,5,197,223.81028276760497,0.7560621071206508,197,-1.529525845,0.7483094947724291,196,37.60424105698716,0.3696888687398435,197,-1.529525845,0.7483094949847584,1816,223.87037444933924,223.67245585070438,1.8566634349806976,1816,-1.473421439,-1.663034522,1.9285041006665486,2328,37.58187285223368,37.52937714985732,1.0018322375524307,1804,-1.445528455,-1.662928541,1.9282799783282185
283,283,ana_321_45_20_6.root,321,45,20,3.5,6,200,223.91545729148487,0.6826342349717491,200,-1.423961767,0.6840795257068459,200,37.58698322775098,0.4074585404488849,200,-1.423961768,0.6840795266344799,1882,223.9517534537726,223.83549450836654,1.9942160259488806,1882,-1.39078994,-1.514290144,1.916703902943302,2547,37.544837063211624,37.564211052904554,0.9804811968252434,1873,-1.356860651,-1.514275092,1.9166259592240056
